Object[] idsExtraMedium={new Integer(objectId)};
CacheController.clearCache(typesExtraMedium,idsExtraMedium);
String disableAssetDeletionInWorkThread=CmsPropertyHandler.getDisableAssetDeletionInWorkThread();
if(disableAssetDeletionInWorkThread!=null&&!disableAssetDeletionInWorkThread.equals(""true"")){
logger.info(""We should delete all images with digitalAssetId ""+objectId);
DigitalAssetDeliveryController.getDigitalAssetDeliveryController().deleteDigitalAssets(new Integer(objectId));
}
Set<String> handledVersions=new HashSet<String>();
List<SmallestContentVersionVO> contentVersionVOList=DigitalAssetController.getContentVersionVOListConnectedToAssetWithId(new Integer(objectId));
Iterator<SmallestContentVersionVO> contentVersionVOListIterator=contentVersionVOList.iterator();
while(contentVersionVOListIterator.hasNext()){
SmallestContentVersionVO contentVersionVO=contentVersionVOListIterator.next();
logger.info(""Invoking clearCaches for ContentVersionImpl with id:""+contentVersionVO.getId());
String key=contentVersionVO.getContentId()+""_""+contentVersionVO.getLanguageId();
if(!handledVersions.contains(key)){
CacheController.clearCaches(ContentVersionImpl.class.getName(),contentVersionVO.getId().toString(),null);
CacheController.clearCaches(SmallContentVersionImpl.class.getName(),contentVersionVO.getId().toString(),null);
CacheController.clearCaches(SmallestContentVersionImpl.class.getName(),contentVersionVO.getId().toString(),null);
handledVersions.add(key);
}
}
}else {
if(Class.forName(className).getName().equals(MediumDigitalAssetImpl.class.getName())){
CacheController.clearCache(""digitalAssetCache"");
Class typesExtra=SmallDigitalAssetImpl.class;
Object[] idsExtra={new Integer(objectId)};
CacheController.clearCache(typesExtra,idsExtra);
Class typesExtraMedium=DigitalAssetImpl.class;
Object[] idsExtraMedium={new Integer(objectId)};
CacheController.clearCache(typesExtraMedium,idsExtraMedium);
String disableAssetDeletionInWorkThread=CmsPropertyHandler.getDisableAssetDeletionInWorkThread();
if(disableAssetDeletionInWorkThread!=null&&!disableAssetDeletionInWorkThread.equals(""true"")){
logger.info(""We should delete all images with digitalAssetId ""+objectId);
DigitalAssetDeliveryController.getDigitalAssetDeliveryController().deleteDigitalAssets(new Integer(objectId));
}
Set<String> handledVersions=new HashSet<String>();
List<SmallestContentVersionVO> contentVersionVOList=DigitalAssetController.getContentVersionVOListConnectedToAssetWithId(new Integer(objectId));
Iterator<SmallestContentVersionVO> contentVersionVOListIterator=contentVersionVOList.iterator();
while(contentVersionVOListIterator.hasNext()){
SmallestContentVersionVO contentVersionVO=contentVersionVOListIterator.next();
String key=contentVersionVO.getContentId()+""_""+contentVersionVO.getLanguageId();
if(!handledVersions.contains(key)){
CacheController.clearCaches(ContentVersionImpl.class.getName(),contentVersionVO.getId().toString(),null);
CacheController.clearCaches(SmallContentVersionImpl.class.getName(),contentVersionVO.getId().toString(),null);
CacheController.clearCaches(SmallestContentVersionImpl.class.getName(),contentVersionVO.getId().toString(),null);
handledVersions.add(key);
}
}
}else {
if(Class.forName(className).getName().equals(SystemUserImpl.class.getName())){
Class typesExtra=SmallSystemUserImpl.class;
Object[] idsExtra={objectId};
CacheController.clearCache(typesExtra,idsExtra);
}else {
if(Class.forName(className).getName().equals(RoleImpl.class.getName())){
Class typesExtra=SmallRoleImpl.class;
Object[] idsExtra={objectId};
CacheController.clearCache(typesExtra,idsExtra);
}else {
if(Class.forName(className).getName().equals(GroupImpl.class.getName())){
Class typesExtra=SmallGroupImpl.class;
Object[] idsExtra={objectId};
CacheController.clearCache(typesExtra,idsExtra);
}
}
}
}
}
}
}
}
}
}
}
long elapsedTime=t.getElapsedTime();
if(elapsedTime>50){
RequestAnalyser.getRequestAnalyser().registerComponentStatistics(""Clearing all castor caches in working publication thread took"",elapsedTime);
}
for(Map<String,String> igCacheCall : allIGCacheCalls){
logger.info(""Calling clear caches with:""+igCacheCall.get(""className"")+"":""+igCacheCall.get(""objectId"")+"":""+extraInformation);
CacheController.clearCaches(igCacheCall.get(""className""),igCacheCall.get(""objectId""),extraInformation,null);
handledCacheCalls.put(""""+igCacheCall.get(""className"")+""_""+igCacheCall.get(""objectId"")+""_""+extraInformation,new Boolean(true));
elapsedTime=t.getElapsedTime();
if(elapsedTime>50){
logger.warn(""Clearing all caches for ""+igCacheCall.get(""className"")+"":""+igCacheCall.get(""objectId""));
}
}
String key=""""+className+""_""+objectId+""_""+extraInformation;
if(!skipOriginalEntity&&handledCacheCalls.get(key)==null){
logger.info(""""+className+"":""+objectId+"":""+extraInformation);
CacheController.clearCaches(className,objectId,extraInformation,null);
CacheController.setForcedCacheEvictionMode(true);
if(elapsedTime>100){
logger.warn(""Clearing all caches for ""+className+"":""+objectId+"":""+changedAttributeNames);
}
}else {
logger.info(""Skipping cache clear for the same entity.."");
}
CacheEvictionBeanListenerService.getService().notifyListeners(cacheEvictionBean);
}catch(Exception e){
if(e.getMessage().indexOf(""was not found"")>-1||(e.getCause()!=null&&e.getCause().getMessage().indexOf(""was not found"")>-1)){
logger.warn(""A delete operation probably gave us trouble clearing the correct caches"");
}else {
logger.warn(""Error handling cache update message:""+className+"":""+objectId,e);
}
}
RequestAnalyser.getRequestAnalyser().removeOngoingPublications(cacheEvictionBean);
cacheEvictionBean.setProcessed();
RequestAnalyser.getRequestAnalyser().addPublication(cacheEvictionBean);
}
if(accessRightsToClear!=null&&accessRightsToClear.size()>0){
CacheController.clearCache(AccessRightImpl.class);
CacheController.clearCache(AccessRightRoleImpl.class);
CacheController.clearCache(AccessRightGroupImpl.class);
CacheController.clearCache(AccessRightUserImpl.class);
for(String acKey : accessRightsToClear){
logger.info(""Clearing access rights for:""+acKey);
CacheController.clearUserAccessCache(acKey);
}
CacheController.clearCache(""personalAuthorizationCache"");
CacheController.clearCache(""pageCache"");
CacheController.clearCache(""pageCacheExtra"");
}
RequestAnalyser.getRequestAnalyser().registerComponentStatistics(""Working publication thread took"",tTotal.getElapsedTime());
}catch(Exception e){
logger.error(""An error occurred in the WorkingPublicationThread:""+e.getMessage(),e);
}
}
RequestAnalyser.getRequestAnalyser().setBlockRequests(false);
logger.info(""released block"");
}"
3260	"@Override public boolean isCellEditable(int row,int column){
return (editable&&column>=1);
}"
3261	"private Node initFunction(FunctionNode fnNode,int functionIndex,Node statements,int functionType){
fnNode.setFunctionType(functionType);
fnNode.addChildToBack(statements);
int functionCount=fnNode.getFunctionCount();
if(functionCount!=0){
fnNode.setRequiresActivation();
}
if(functionType==FunctionNode.FUNCTION_EXPRESSION){
Name name=fnNode.getFunctionName();
if(name!=null&&name.length()!=0){
Node setFn=new Node(Token.EXPR_VOID,new Node(Token.SETNAME,Node.newString(Token.BINDNAME,name.getIdentifier()),new Node(Token.THISFN)));
statements.addChildrenToFront(setFn);
}
}
Node lastStmt=statements.getLastChild();
if(lastStmt==null||lastStmt.getType()!=Token.RETURN){
statements.addChildToBack(new Node(Token.RETURN));
}
Node result=Node.newString(Token.FUNCTION,fnNode.getName());
result.putIntProp(Node.FUNCTION_PROP,functionIndex);
return result;
}"
3262	"@Override public boolean equals(Object other){
if(this==other){
return true;
}
if((other==null)||!(other instanceof Padding)||(this.hashCode()!=other.hashCode())){
return false;
}
 final Padding that=(Padding)other;
return (this.top==that.top)&&(this.right==that.right)&&(this.bottom==that.bottom)&&(this.left==that.left);
}"
3263	"@Override protected boolean drawChild(Canvas canvas,View child,long drawingTime){
if(!child.isShown()){
return super.drawChild(canvas,child,drawingTime);
}
if(!isInEditMode()&&child instanceof ShadowView){
ShadowView shadowView=(ShadowView)child;
float elevation=shadowView.getElevation()+shadowView.getTranslationZ();
if(elevation>=0.01){
Shadow shadow=shadows.get(child);
if(shadow==null||shadow.elevation!=elevation){
shadow=ShadowGenerator.generateShadow(child,elevation);
shadows.put(child,shadow);
}
paint.setAlpha((int)(127*ViewHelper.getAlpha(child)));
float[] childLocation=new float{(child.getLeft()+child.getRight())/2,(child.getTop()+child.getBottom())/2};
Matrix matrix=carbon.internal.ViewHelper.getMatrix(child);
matrix.mapPoints(childLocation);
int[] location=new int[2];
getLocationOnScreen(location);
float x=childLocation[0]+location[0];
float y=childLocation[1]+location[1];
x-=getRootView().getWidth()/2;
y+=getRootView().getHeight()/2;
float length=(float)Math.sqrt(x*x+y*y);
int saveCount=canvas.save(Canvas.MATRIX_SAVE_FLAG);
canvas.translate(x/length*elevation/2,y/length*elevation/2);
canvas.translate(child.getLeft(),child.getTop());
canvas.concat(matrix);
canvas.scale(ShadowGenerator.SHADOW_SCALE,ShadowGenerator.SHADOW_SCALE);
shadow.draw(canvas,child,paint);
canvas.restoreToCount(saveCount);
}
}
if(child instanceof RippleView){
RippleView rippleView=(RippleView)child;
RippleDrawable rippleDrawable=rippleView.getRippleDrawable();
if(rippleDrawable!=null&&rippleDrawable.getStyle()==RippleDrawable.Style.Borderless){
int saveCount=canvas.save(Canvas.MATRIX_SAVE_FLAG);
canvas.translate(child.getLeft(),child.getTop());
rippleDrawable.draw(canvas);
canvas.restoreToCount(saveCount);
}
}
return super.drawChild(canvas,child,drawingTime);
}"
3264	"public INV33BND(NovelAdjacencyReferenceLocations narl,boolean forUpstreamLoc,ReferenceMultiSource reference){
super(getIDString(narl,forUpstreamLoc),Collections.singletonMap(GATKSVVCFConstants.INV33,""""),extractBasesForAltAllele(narl,forUpstreamLoc,reference),false,getTheOtherRefLoc(narl,forUpstreamLoc),false);
}"
3265	"public static boolean search_User_Password(Hashtable<String,User> all,User[] newUser) throws IOException{
boolean isValid=false;
String username=JOptionPane.showInputDialog(""--------Login---------- \n\n\n""+""Enter Employee username: "");
String password=JOptionPane.showInputDialog(""--------Login---------- \n\n\n""+""Enter Employee password: "");
if(all.containsKey(username)){
User b=all.get(username);
String bp=b.getPassword();
if(b.getPassword()!=null){
System.out.println(""Found password "");
isValid=true;
WalmartSystem system=new WalmartSystem();
system.run();
}else {
System.out.println(""Password Not Found "");
}
}else {
System.out.println(""username Not Found "");
}
return isValid;
}"
3266	"public static void handleBackButton(FragmentManager fragmentManager){
Fragment fragment=null;
Bundle args=null;
if(fragmentManager.getBackStackEntryCount()>0){
String fragmentTag=fragmentManager.getBackStackEntryAt(fragmentManager.getBackStackEntryCount()-1).getName();
Fragment currentFragment=fragmentManager.findFragmentByTag(fragmentTag);
Fragment fr=fragmentManager.findFragmentById(R.id.current_fragment);
int index=fragmentManager.getBackStackEntryCount()-1;
FragmentManager.BackStackEntry backEntry=fragmentManager.getBackStackEntryAt(index);
String tag=backEntry.getName();
Log.d(""Stack"",tag);
if(!tag.equals(Constants.tag_create_session)&&!tag.equals(Constants.tag_create_new_session_for_patient)){
fragmentManager.popBackStack();
}
if(tag.equals(Constants.tag_display_session_scale)){
Bundle arguments=fr.getArguments();
GeriatricScale test=(GeriatricScale)arguments.getSerializable(ScaleFragment.testDBobject);
assert (test!=null);
test.setAlreadyOpened(true);
test.save();
Session session=test.getSession();
Patient patient=(Patient)arguments.getSerializable(ScaleFragment.patient);
boolean alreadyLogged=sharedPreferences.getBoolean(Constants.logged_in,false);
if(alreadyLogged){
args=new Bundle();
args.putSerializable(CGAAreaPrivate.sessionObject,session);
args.putSerializable(CGAAreaPrivate.PATIENT,patient);
args.putSerializable(CGAAreaPrivate.CGA_AREA,arguments.getSerializable(ScaleFragment.CGA_AREA));
fragment=new CGAAreaPrivate();
}else {
args=new Bundle();
args.putSerializable(CGAAreaPublic.sessionObject,session);
args.putSerializable(CGAAreaPublic.PATIENT,patient);
args.putSerializable(CGAAreaPublic.CGA_AREA,arguments.getSerializable(ScaleFragment.CGA_AREA));
fragment=new CGAAreaPublic();
}
}else {
if(tag.equals(Constants.tag_display_single_area_public)){
args=new Bundle();
fragment=new CGAPublic();
fragment.setArguments(args);
}else {
if(tag.equals(Constants.tag_display_single_area_private)){
Bundle arguments=fr.getArguments();
args=new Bundle();
fragment=new CGAPrivate();
Patient patient=(Patient)arguments.getSerializable(CGAAreaPrivate.PATIENT);
args.putSerializable(CGAPrivate.PATIENT,patient);
}else {
if(tag.equals(Constants.tag_patient_progress)){
Bundle arguments=fr.getArguments();
args=new Bundle();
fragment=new ViewSinglePatientInfo();
Patient patient=(Patient)arguments.getSerializable(ProgressMainFragment.PATIENT);
args.putSerializable(ViewSinglePatientInfo.PATIENT,patient);
}else {
if(tag.equals(Constants.tag_progress_detail)){
args=new Bundle();
fragment=new ProgressMainFragment();
Bundle arguments=fr.getArguments();
Patient patient=(Patient)arguments.getSerializable(ProgressDetail.PATIENT);
args.putSerializable(ProgressMainFragment.PATIENT,patient);
}else {
if(tag.equals(Constants.tag_view_patien_info_records)){
fragment=new PatientsMain();
}else {
if(tag.equals(Constants.tag_view_sessions_history)){
fragment=new ViewPatientsFragment();
}else {
if(tag.equals(Constants.tag_view_drug_info)){
fragment=new DrugPrescriptionMain();
}else {
if(tag.equals(Constants.tag_create_session)){
Log.d(""Stack"",""pressed back in new session"");
((CGAPrivate)currentFragment).discardFAB.performClick();
return ;
}else {
if(tag.equals(Constants.tag_create_new_session_for_patient)){
Log.d(""Stack"",""pressed back in new session with patient"");
((CGAPrivate)currentFragment).discardFAB.performClick();
return ;
}else {
if(tag.equals(Constants.tag_help_topic)){
args=new Bundle();
fragment=new HelpTopics();
}else {
if(tag.equals(Constants.tag_review_session)){
fragment=new PatientsMain();
}else {
if(tag.equals(Constants.tag_review_session_from_patient_profile)){
Bundle arguments=fr.getArguments();
Session session=(Session)arguments.getSerializable(ReviewSingleSession.SESSION);
Patient patient=session.getPatient();
args=new Bundle();
args.putSerializable(ViewSinglePatientInfo.PATIENT,patient);
fragment=new ViewSinglePatientInfo();
fragment.setArguments(args);
}else {
if(tag.equals(Constants.tag_review_test)){
Bundle arguments=fr.getArguments();
GeriatricScale test=(GeriatricScale)arguments.getSerializable(ReviewSingleTestFragment.testDBobject);
Session session=test.getSession();
args=new Bundle();
args.putSerializable(ReviewSingleSession.SESSION,session);
fragment=new ReviewSingleSession();
}
}
}
}
}
}
}
}
}
}
}
}
}
}
fragment.setArguments(args);
currentFragment=fragmentManager.findFragmentById(R.id.current_fragment);
fragmentManager.beginTransaction().remove(currentFragment).replace(R.id.current_fragment,fragment).commit();
}else {
System.out.println(""Empty stack"");
context.finish();
}
}"
3267	"@Override public void onViewReleased(View releasedChild,float xvel,float yvel){
if(draggingOffset==0){
return ;
}
if(draggingOffset==getDragRange()){
return ;
}
boolean isBack=false;
if(enableFlingBack&&backBySpeed(xvel,yvel)){
isBack=true;
}else {
if(draggingOffset>=finishAnchor){
isBack=true;
}else {
if(draggingOffset<finishAnchor){
isBack=false;
}
}
}
int finalLeft;
int finalTop;
switch (dragEdge){
case LEFT :

finalLeft=isBack?horizontalDragRange:0;
smoothScrollToX(finalLeft);
break;
case RIGHT :

finalLeft=isBack?-horizontalDragRange:0;
smoothScrollToX(finalLeft);
break;
case TOP :

finalTop=isBack?verticalDragRange:0;
smoothScrollToY(finalTop);
break;
case BOTTOM :

finalTop=isBack?-verticalDragRange:0;
smoothScrollToY(finalTop);
break;
}
}"
3268	"@Override public boolean acceptSource(Object source){
return (source instanceof IList&&((IList)source).getType().getContentType().isAssignableFrom(Types.GEOMETRY)||source instanceof GamaShapeFile||source instanceof GamaOsmFile||source instanceof GamaSVGFile||source instanceof GamaDXFFile);
}"
3269	"public HearthTreeNode summonMinion(PlayerSide targetSide,CharacterIndex targetMinionIndex,HearthTreeNode boardState,boolean wasPlayed){
if(boardState.data_.modelForSide(targetSide).isBoardFull()){
return null;
}
HearthTreeNode toRet=boardState;
toRet=this.summonMinion_core(targetSide,targetMinionIndex,toRet);
if(this instanceof MinionBattlecryInterface&&wasPlayed){
MinionBattlecryInterface battlecryOrigin=((MinionBattlecryInterface)this);
HearthTreeNode child;
Minion origin;
CharacterIndex originCharacterIndex=toRet.data_.modelForSide(PlayerSide.CURRENT_PLAYER).getIndexForCharacter(this);
ArrayList<HearthTreeNode> children=new ArrayList<>();
for(CharacterIndex.CharacterLocation characterLocation : toRet.data_){
if(battlecryOrigin.getBattlecryFilter().targetMatches(PlayerSide.CURRENT_PLAYER,this,characterLocation.getPlayerSide(),characterLocation.getIndex(),toRet.data_)){
child=new HearthTreeNode(toRet.data_.deepCopy());
origin=child.data_.getCharacter(PlayerSide.CURRENT_PLAYER,originCharacterIndex);
child=origin.useTargetableBattlecry(characterLocation.getPlayerSide(),characterLocation.getIndex(),child);
if(child!=null){
children.add(child);
}
}
}
toRet=this.createNodeWithChildren(toRet,children);
}
if(wasPlayed){
toRet=toRet.notifyMinionPlayed(targetSide,this);
}
toRet=toRet.notifyMinionSummon(targetSide,this);
return toRet;
}"
3270	"@Override public boolean handleMove(PointF coordinate){
mCurrentCoordinate=new PointF(coordinate.x,coordinate.y);
if(pathInsideBitmap==false&&checkPathInsideBitmap(coordinate)){
pathInsideBitmap=true;
}
return true;
}"
3271	"public static void onRead(Event event) throws IOException,SendMessageException,IoFilterException{
SocketContext socketContext=event.getSession().socketContext();
IoSession session=event.getSession();
if(socketContext!=null&&session!=null){
ByteBuffer byteBuffer=null;
MessageLoader messageLoader=session.getMessageLoader();
if(!messageLoader.isUseSpliter()){
return ;
}
while(session.getByteBufferChannel().size()>0){
byteBuffer=messageLoader.read();
if(byteBuffer==null){
session.close();
return ;
}
Object result=byteBuffer;
result=filterDecoder(session,result);
if(result!=null){
IoHandler handler=socketContext.handler();
result=handler.onReceive(session,result);
}
if(result!=null){
result=filterEncoder(session,result);
sendMessage(session,result);
}
}
}
}"
3272	"public static ArrayList<ArticleInfo> getArticlesFromCategory(int mainCategoryID,int subCategoryID,boolean IncludeAbstracts){
String bool=(includeAbstracts)?""1"":""0"";
writer.println(""4 ""+bool);
outputObject.writeObject(articleCategory);
outputObject.writeObject(subCategory);
return inputObject.readObject();
}"
3273	"@Override public void tickUpdate(boolean isServer){
if(isServer){
boolean[] recalculate=inventoryChanged();
boolean active=false;
boolean flagSync=false;
for(int slot=0;slot<GROWTH_AREA;slot++){
if(recalculate[slot]){
crops[slot]=getVirtualCrop(getInputSlot(slot));
progression[slot]=0;
if(crops[slot]!=null){
progressionMax[slot]=crops[slot].getMaxGrowth()*TICKS_PER_GROWTH;
}else {
progressionMax[slot]=0;
}
flagSync=true;
}
}
if(hasRedstoneSignal()||getEnergy()<ENERGY_PER_TICK){
active=false;
for(int slot=0;slot<GROWTH_AREA;slot++){
if(progression[slot]>0){
progression[slot]=0;
flagSync=true;
}
}
}else {
for(int slot=0;slot<GROWTH_AREA;slot++){
if(crops[slot]!=null){
active=true;
progression[slot]++;
if(progression[slot]%TICKS_PER_GROWTH==0){
if(crops[slot].grow()){
List<ItemStack> harvest=crops[slot].getHarvest();
if(harvest!=null&&(!harvest.isEmpty())&&this.hasSpaceForItemInOutputSlots(harvest.get(0))){
getWorld().playSoundEffect(getPos().getX()+0.5,getPos().getY()+0.5,getPos().getZ()+0.5,""dig.grass"",0.35,1.0);
for(ItemStack i : harvest){
ItemStack remainder=this.insertItemToOutputSlots(i);
if(remainder!=null){
getWorld().spawnEntityInWorld(new EntityItem(getWorld(),2*(getWorld().rand.nextDouble()-0.5),2*(getWorld().rand.nextDouble()-0.5),2*(getWorld().rand.nextDouble()-0.5),remainder));
}
}
crops[slot]=null;
ItemStack seed=getInputSlot(slot);
seed.stackSize--;
if(seed.stackSize<=0){
setInputSlot(slot,null);
}
}
progression[slot]=0;
}
if(crops[slot]!=null){
progressionMax[slot]=crops[slot].getMaxGrowth()*TICKS_PER_GROWTH;
}else {
progressionMax[slot]=0;
}
}
}else {
progression[slot]=0;
progressionMax[slot]=0;
}
}
if(active){
subtractEnergy(ENERGY_PER_TICK,getType());
}
}
if(flagSync){
this.sync();
}
this.setActiveState(active);
}
}"
3274	"private boolean isNeededFieldEmpty(){
if(name.getText().isEmpty()||description.getText().isEmpty()){
return true;
}else {
if(checkInDatePickerStart.getValue()==null||JtimeStart.getValue()==null){
return true;
}else {
if((checkInDatePickerEnd.getValue()!=null&&JtimeEnd.getValue()==null)||(checkInDatePickerEnd.getValue()==null&&JtimeEnd.getValue()!=null)){
return true;
}else {
return false;
}
}
}
}"
3275	"@Override public boolean equals(Object o){
if(this==o){
return true;
}
if(o==null||getClass()!=o.getClass()){
return false;
}
SnapshotQuote that=(SnapshotQuote)o;
return name.equals(that.name)&&businessDate.equals(that.businessDate);
}"
3276	"@Override public boolean buildNotification(PushMessage pushMessage,NotificationCompat.Builder builder){
boolean result=true;
boolean off_notify=myPref.getBoolean(Constants.PREFERENCE_NOTIFY,false);
if(pushMessage.getData()!=null){
if(pushMessage.getSenderId().trim().equals(myPref.getString(Constants.PREFERENCE_EMAIL_ADD,""""))){
return false;
}
}
if((HomeActivity.currentPage==0)&&(ChabokApplication.currentActivity instanceof HomeActivity)){
ring();
return false;
}
if(off_notify){
return false;
}
return result;
}"
3277	"public boolean parse(File input) throws FileNotFoundException{
Scanner scan=new Scanner(input);
lex.clear();
int line=0;
int start=0;
while(scan.hasNextLine()&&!kill){
String lexemeString="""";
String str=scan.nextLine();
for(int i=0;i<=str.length();i++){
if(lexemeString.equals(""//"")){
i=str.length();
lexemeString="""";
}
if(i<str.length()&&str.charAt(i)!=' '){
lexemeString+=str.charAt(i);
if(lexemeString.length()==1){
start=i;
}
}else {
if(lexemeString!=""""){
lex.add(new Lexeme(lexemeString,kinds,line,start));
lexemeString="""";
if(!lex.get(lex.size()-1).getSuccess()){
kill=true;
i=str.length();
}
}
}
}
line++;
}
scan.close();
return kill;
}"
3278	"public boolean apply(JSONPath path,Object rootObject,Object currentObject,Object item){
Object propertyValue=path.getPropertyValue(item,propertyName,false);
return propertyValue!=null;
}"
3279	"public Boolean execute(CommandSender sender,String[] args){
if(!(sender instanceof Player)&&needPlayer){
sender.sendMessage(""Sorry, but you need to execute this command as player."");
return false;
}
if(!Util.permission((Player)sender,permission,adminCommand?PermissionDefault.OP:PermissionDefault.TRUE)){
Util.Message(""Sorry, you are not allowed to do that!"",sender);
return false;
}
return run(sender,args);
}"
3280	"public String getTitleToolbar(){
if(mActionType==ActionType.ACTION_DETAIL){
return mContext.getString(R.string.request_leave);
}
return mContext.getString(R.string.confirm_request_leave);
}"
3281	"@Override public void onClick(View v){
if(getListener()!=null){
getListener().onNewSourceTranslationTabClick();
}
}"
3282	"@Override public Node<T> predecessor(T element){
Node<T> foundNode=search(element);
if(foundNode==null){
return null;
}else {
if(!foundNode.getLeft().isNIL()){
return recursiveMaximum(foundNode.getLeft());
}else {
Node<T> parent=foundNode.getParent();
while(parent!=null&&!foundNode.equals(parent.getRight())){
parent=parent.getParent();
foundNode=foundNode.getParent();
}
return parent;
}
}
}"
3283	"@Override public void error(String msg,int flag){
if(flag==0){
mRefreshLayout.setVisibility(View.GONE);
ll_commonError.setVisibility(View.VISIBLE);
tv_hintText.setText(msg+getString(R.string.clickRefresh));
}
dismissLoadingDialog();
}"
3284	"@Override public Vector<Root> findRoutinesBySignature(String rootName,int argCount){
Vector<Root> functionsAny=findDiagramsByName(rootName);
Vector<Root> functions=new Vector<Root>();
for(int i=0;i<functionsAny.size();i++){
Root root=functionsAny.get(i);
if(!root.isProgram&&root.getParameterNames().count()==argCount){
functions.add(root);
}
}
return functions;
}"
3285	"public TreeNode ancesterHelper(TreeNode root,TreeNode a,TreeNode b){
if(root==a||root==b){
return root;
}
boolean aOnL=cover(root.left,a);
boolean bOnL=cover(root.left,b);
if((aOnL&&!bOnL)||(!aOnL&&bOnL)){
return root;
}
TreeNode goTo=aOnL?root.left:root.right;
return ancesterHelper(goTo,a,b);
}"
3286	"@Override public void onSuccess(String result,int page,Integer actionType){
if(actionType==1){
WxOrderInfoBean bean=GsonUtils.getInstance().transitionToBean(result,WxOrderInfoBean.class);
if(bean==null){
return ;
}
if(bean.getCode()==200){
payByWx(bean.getAppId(),bean.getPartnerId(),bean.getPrepayId(),bean.getPackege(),bean.getNonceStr(),bean.getTimestamp(),bean.getSign());
}
}
}"
3287	"private static int storePartialItemStack(IInventory inventory,ItemStack itemStack){
 final Item item=itemStack.getItem();
int stackSize=itemStack.getCount();
int slot;
if(itemStack.getMaxStackSize()==1){
slot=getOpenSlot(inventory);
if(slot<0){
return stackSize;
}else {
if(inventory.getStackInSlot(slot)==null&&inventory.getStackInSlot(slot)!=ItemStack.EMPTY){
inventory.setInventorySlotContents(slot,itemStack.copy());
}
return 0;
}
}else {
slot=findSlotForItemStack(inventory,itemStack);
if(slot<0){
slot=getOpenSlot(inventory);
}
if(slot<0){
return stackSize;
}else {
ItemStack stack=inventory.getStackInSlot(slot);
if(stack==null||stack==ItemStack.EMPTY){
stack=new ItemStack(item,0,itemStack.getItemDamage());
if(itemStack.hasTagCompound()){
stack.setTagCompound(itemStack.getTagCompound().copy());
}
}
int inventoryStackSpace=stackSize;
if(stackSize>stack.getMaxStackSize()-stack.getCount()){
inventoryStackSpace=stack.getMaxStackSize()-stack.getCount();
}
if(inventoryStackSpace>inventory.getInventoryStackLimit()-stack.getCount()){
inventoryStackSpace=inventory.getInventoryStackLimit()-stack.getCount();
}
if(inventoryStackSpace==0){
return stackSize;
}else {
stackSize-=inventoryStackSpace;
stack.setCount(stack.getCount()+inventoryStackSpace);
stack.setAnimationsToGo(5);
inventory.setInventorySlotContents(slot,stack);
return stackSize;
}
}
}
}"
3288	"@Override public long insert(DBHelper db){
long mID=-1;
db.beginTransaction();
try{
mID=super.insert(db);
if(mSplitBuchung!=null&&!mSplitBuchung.isRemoved()){
mSplitBuchung.put(R.string.column_transferID,getID());
mSplitBuchung.put(R.string.column_accountID,getAccountID());
mSplitBuchung.put(R.string.column_wpid,getPartnerID());
mSplitBuchung.put(R.string.column_btag,getAsString(R.string.column_btag));
put(R.string.column_amount,mSplitBuchung.getSplitBuchungSaldo());
remove(R.string.column_catID);
remove(R.string.column_transferaccountID);
mSplitBuchung.insert(db);
}
db.setTransactionSuccessful();
}finally{
db.endTransaction();
}
return mID;
}"
3289	"@Override public void updateLogicalState(float tpf){
if(impositor==null){
loadImpostor();
}
float dist=camera.getLocation().distanceSquared(this.getWorldTranslation());
if(dist<=fadeFar&&highResStem==null&&useHighRes&&this.checkCulling(camera)){
loadHighResTree();
LOG.log(Level.INFO,""dist={0} -> load high resultion mesh"",dist);
}else {
if((dist>fadeFar||!this.checkCulling(camera))&&highResStem!=null){
detachChild(highResStem);
if(highResLeaves!=null){
detachChild(highResLeaves);
}
highResStem=null;
highResLeaves=null;
LOG.log(Level.INFO,""dist={0} -> discard high resultion mesh"",dist);
}
}
super.updateLogicalState(tpf);
}"
3290	"@Override public void onCreate(Bundle savedInstanceState){
super.onCreate(savedInstanceState);
Intent intent=getIntent();
String requestId=intent.getStringExtra(EXTRA_REQUEST_ID);
String distributionGroupId=intent.getStringExtra(EXTRA_DISTRIBUTION_GROUP_ID);
String updateToken=intent.getStringExtra(EXTRA_UPDATE_TOKEN);
String updateSetupFailed=intent.getStringExtra(EXTRA_UPDATE_SETUP_FAILED);
MobileCenterLog.debug(LOG_TAG,getLocalClassName()+"".getIntent()=""+intent);
MobileCenterLog.debug(LOG_TAG,""Intent requestId=""+requestId);
MobileCenterLog.debug(LOG_TAG,""Intent distributionGroupId=""+distributionGroupId);
MobileCenterLog.debug(LOG_TAG,""Intent updateToken passed=""+(updateToken!=null));
MobileCenterLog.debug(LOG_TAG,""Intent updateSetupFailed passed=""+(updateSetupFailed!=null));
if(requestId!=null&&distributionGroupId!=null){
Distribute.getInstance().storeRedirectionParameters(requestId,distributionGroupId,updateToken);
}else {
if(updateSetupFailed!=null){
Distribute.getInstance().storeUpdateSetupFailedParameter(updateSetupFailed);
}
}
finish();
if(!((getIntent().getFlags()&Intent.FLAG_ACTIVITY_NEW_TASK)==Intent.FLAG_ACTIVITY_NEW_TASK)){
MobileCenterLog.debug(LOG_TAG,""Using restart work around to correctly resume app."");
